source,target,target_type,relation
桑叶,头晕头痛,Efficacy,has_efficacy
桑叶,吐血,Efficacy,has_efficacy
桑叶,水肿,Efficacy,has_efficacy
桑叶,脚气,Efficacy,has_efficacy
桑叶,心悸失眠,Efficacy,has_efficacy
桑叶,须发早白,Efficacy,has_efficacy
桑叶,津伤口渴,Efficacy,has_efficacy
桑叶,内热消渴,Efficacy,has_efficacy
桑叶,血虚便秘,Efficacy,has_efficacy
桑叶,解表药,Category,belongs_to
桑叶,"叶和果穗：肝燥者禁用
根皮：肺虚无火，小便多及风寒咳嗽忌服
嫩枝：脾胃虚寒便溏者慎服",Contraindication,has_contraindication
谷精草,祛风散热,Efficacy,has_efficacy
谷精草,辛凉解表药,Category,belongs_to
谷精草,本草纲目,Literature,cited_by
谷精草,圣惠方,Literature,cited_by
谷精草,福建民间草药,Literature,cited_by
谷精草,血虚目疾慎服，忌铁煎药,Contraindication,has_contraindication
大豆黄卷,透邪解表,Efficacy,has_efficacy
大豆黄卷,利湿解热,Efficacy,has_efficacy
大豆黄卷,辛凉解表药,Category,belongs_to
大豆黄卷,宣明论方,Literature,cited_by
大豆黄卷,普济方,Literature,cited_by
大豆黄卷,圣惠方,Literature,cited_by
大豆黄卷,圣济总录,Literature,cited_by
大豆黄卷,无湿热者忌用,Contraindication,has_contraindication
淡豆豉,解表、除烦、宣发郁热,Efficacy,has_efficacy
淡豆豉,辛凉解表药,Category,belongs_to
淡豆豉,中草药新医疗法处方集,Literature,cited_by
淡豆豉,伤寒论,Literature,cited_by
淡豆豉,药性论,Literature,cited_by
淡豆豉,本草经疏,Literature,cited_by
淡豆豉,胃气虚弱易作恶心慎服不宜复用汗吐之药《本草经疏》：凡伤寒传人阴经与夫直中三阴者，皆不宜用,Contraindication,has_contraindication
蝉蜕,辛凉解表药,Category,belongs_to
蝉蜕,药性论,Literature,cited_by
蝉蜕,赤水玄珠,Literature,cited_by
蝉蜕,纲目,Literature,cited_by
蝉蜕,杨氏家藏方,Literature,cited_by
蝉蜕,眼科龙木论,Literature,cited_by
蝉蜕,圣惠方,Literature,cited_by
蝉蜕,海上方,Literature,cited_by
蝉蜕,本草拾遗,Literature,cited_by
蝉蜕,本草经疏,Literature,cited_by
蝉蜕,本草衍义,Literature,cited_by
蝉蜕,王氏医存,Literature,cited_by
蝉蜕,全幼心鉴,Literature,cited_by
蝉蜕,别录,Literature,cited_by
蝉蜕,孕妇慎服《本草经疏》：疸疹虚寒证不得服,Contraindication,has_contraindication
银柴胡,阴虚发热,Efficacy,has_efficacy
银柴胡,清虚热,Efficacy,has_efficacy
银柴胡,骨蒸劳热,Efficacy,has_efficacy
银柴胡,小儿疳热,Efficacy,has_efficacy
银柴胡,辛凉解表药,Category,belongs_to
银柴胡,外感风寒及血虚无热者忌服,Contraindication,has_contraindication
牛至,辛凉解表药,Category,belongs_to
牛至,滇南本草,Literature,cited_by
牛至,贵州民间药物,Literature,cited_by
牛至,新疆中草药手册,Literature,cited_by
牛至,陕西中草药,Literature,cited_by
牛至,表虚多汗忌服,Contraindication,has_contraindication
九层塔,疏风解表,Efficacy,has_efficacy
九层塔,化湿和中,Efficacy,has_efficacy
九层塔,行气活血,Efficacy,has_efficacy
九层塔,解毒消肿,Efficacy,has_efficacy
九层塔,辛温解表药,Category,belongs_to
九层塔,岭南采药录,Literature,cited_by
九层塔,千金食治,Literature,cited_by
九层塔,药植图鉴,Literature,cited_by
九层塔,药植志,Literature,cited_by
九层塔,现代实用中药,Literature,cited_by
九层塔,嘉本草,Literature,cited_by
九层塔,南京民间药草,Literature,cited_by
九层塔,常用中草药手册,Literature,cited_by
九层塔,广东中药,Literature,cited_by
九层塔,广西中药志,Literature,cited_by
防风,祛风解表,Efficacy,has_efficacy
防风,除湿止痛,Efficacy,has_efficacy
防风,止痉,Efficacy,has_efficacy
防风,辛温解表药,Category,belongs_to
防风,单方验方新医疗法,Literature,cited_by
防风,外科十法,Literature,cited_by
防风,世医得效方,Literature,cited_by
防风,圣济总录,Literature,cited_by
防风,经验后方,Literature,cited_by
防风,普济方,Literature,cited_by
防风,本事方,Literature,cited_by
防风,石室秘录,Literature,cited_by
防风,丹溪心法,Literature,cited_by
防风,体虚风动发痉、肝阳上亢头痛眩晕者慎服,Contraindication,has_contraindication
防风草,祛风,Efficacy,has_efficacy
防风草,除湿,Efficacy,has_efficacy
防风草,解毒,Efficacy,has_efficacy
防风草,辛温解表药,Category,belongs_to
防风草,福建中草药,Literature,cited_by
防风草,不明,Contraindication,has_contraindication
白芷,祛风,Efficacy,has_efficacy
白芷,燥湿,Efficacy,has_efficacy
白芷,消肿,Efficacy,has_efficacy
白芷,止痛,Efficacy,has_efficacy
白芷,辛温解表药,Category,belongs_to
白芷,药性论,Literature,cited_by
白芷,纲目,Literature,cited_by
白芷,滇南本草,Literature,cited_by
白芷,药物图考,Literature,cited_by
白芷,本经,Literature,cited_by
白芷,卫生宝鉴,Literature,cited_by
白芷,福建中草药,Literature,cited_by
白芷,别录,Literature,cited_by
白芷,阴虚血热、阴虚阳亢头痛禁服,Contraindication,has_contraindication
罗勒,疏风解表,Efficacy,has_efficacy
罗勒,化湿和中,Efficacy,has_efficacy
罗勒,行气活血,Efficacy,has_efficacy
罗勒,解毒、消肿,Efficacy,has_efficacy
罗勒,辛温解表药,Category,belongs_to
罗勒,青岛中草药手册,Literature,cited_by
罗勒,百一选方,Literature,cited_by
罗勒,中草药学,Literature,cited_by
罗勒,山东中草药手册,Literature,cited_by
罗勒,气虚血燥者慎服,Contraindication,has_contraindication
六月寒,宣肺止咳、疏风解表,Efficacy,has_efficacy
六月寒,辛温解表药,Category,belongs_to
六月寒,药学通报,Literature,cited_by
六月寒,陕西中草药,Literature,cited_by
樱桃核,发表透疹,Efficacy,has_efficacy
樱桃核,消瘤去瘢,Efficacy,has_efficacy
樱桃核,行气止痛,Efficacy,has_efficacy
樱桃核,辛温解表药,Category,belongs_to
樱桃核,滇南本草图说,Literature,cited_by
樱桃核,本草再新,Literature,cited_by
樱桃核,普济方,Literature,cited_by
樱桃核,医学指南,Literature,cited_by
樱桃核,江苏植药志,Literature,cited_by
樱桃核,纲目拾遗,Literature,cited_by
樱桃核,《滇南本草图说》：痘症阳症忌服,Contraindication,has_contraindication
藜芦,吐风痰,Efficacy,has_efficacy
藜芦,杀虫,Efficacy,has_efficacy
藜芦,涌吐药.,Category,belongs_to
藜芦,千金翼方,Literature,cited_by
藜芦,圣济总录,Literature,cited_by
藜芦,肘后方,Literature,cited_by
藜芦,普济方,Literature,cited_by
藜芦,河北中草药,Literature,cited_by
胆矾,涌吐,Efficacy,has_efficacy
胆矾,外用解毒收湿,Efficacy,has_efficacy
胆矾,蚀疮去腐,Efficacy,has_efficacy
胆矾,涌吐药.,Category,belongs_to
胆矾,摄生众妙方,Literature,cited_by
胆矾,杨氏家藏方,Literature,cited_by
胆矾,圣惠方,Literature,cited_by
胆矾,体虚、儿童、老年、孕妇不能使用不宜过量或久服，要保护胃气,Contraindication,has_contraindication
甜瓜蒂,吐风痰宿食,Efficacy,has_efficacy
甜瓜蒂,泻水湿停饮,Efficacy,has_efficacy
甜瓜蒂,涌吐药.,Category,belongs_to
甜瓜蒂,本草衍义补遗,Literature,cited_by
甜瓜蒂,千金方,Literature,cited_by
甜瓜蒂,圣济总录,Literature,cited_by
甜瓜蒂,古今医统大全,Literature,cited_by
甜瓜蒂,本草再新,Literature,cited_by
甜瓜蒂,日华子本草,Literature,cited_by
甜瓜蒂,圣惠方,Literature,cited_by
甜瓜蒂,全国中草药汇编,Literature,cited_by
甜瓜蒂,本草经疏,Literature,cited_by
甜瓜蒂,本草图经,Literature,cited_by
甜瓜蒂,伤寒论,Literature,cited_by
甜瓜蒂,别录,Literature,cited_by
草果,燥湿温中、除痰截疟,Efficacy,has_efficacy
草果,化湿药.,Category,belongs_to
草果,赤水玄珠,Literature,cited_by
草果,全国中草药汇编,Literature,cited_by
草果,慈幼新书,Literature,cited_by
草果,本草求真,Literature,cited_by
草果,仁斋直指方,Literature,cited_by
草果,阴虚血少者忌服草果忌铁,Contraindication,has_contraindication
豆蔻,化湿消痞,Efficacy,has_efficacy
豆蔻,行气温中,Efficacy,has_efficacy
豆蔻,"开胃消食
化湿消痞",Efficacy,has_efficacy
豆蔻,行气温中,Efficacy,has_efficacy
豆蔻,开胃消食用于湿浊中阻,Efficacy,has_efficacy
豆蔻,不思饮食,Efficacy,has_efficacy
豆蔻,湿温初起胸闷不饥,Efficacy,has_efficacy
豆蔻,寒湿呕逆,Efficacy,has_efficacy
豆蔻,胸腹胀痛,Efficacy,has_efficacy
豆蔻,"食积不消
紅豆蔻：
温中燥湿",Efficacy,has_efficacy
豆蔻,燥湿散寒,Efficacy,has_efficacy
豆蔻,食积腹胀,Efficacy,has_efficacy
豆蔻,呕吐泄泻,Efficacy,has_efficacy
豆蔻,"噎膈反胃
肉豆蔻：
温中涩肠",Efficacy,has_efficacy
豆蔻,行气消食用于虚泻,Efficacy,has_efficacy
豆蔻,冷痢,Efficacy,has_efficacy
豆蔻,脘腹胀痛,Efficacy,has_efficacy
豆蔻,食少呕吐,Efficacy,has_efficacy
豆蔻,宿食不消,Efficacy,has_efficacy
豆蔻,化湿、温里药.,Category,belongs_to
豆蔻,乾坤秘韫,Literature,cited_by
豆蔻,中医大宝库收录,Literature,cited_by
豆蔻,珍珠囊,Literature,cited_by
豆蔻,武汉医药卫生,Literature,cited_by
豆蔻,开宝本草,Literature,cited_by
豆蔻,全国中草药汇编,Literature,cited_by
豆蔻,别录,Literature,cited_by
豆蔻,阴虚血燥者、大便燥结者、干燥综合症及糖尿病人忌服,Contraindication,has_contraindication
厚朴,厚朴: 燥湿消痰,Efficacy,has_efficacy
厚朴,"下气除满
厚朴花: 理气",Efficacy,has_efficacy
厚朴,化湿,Efficacy,has_efficacy
厚朴,化湿药.,Category,belongs_to
厚朴,易简方,Literature,cited_by
厚朴,药性论,Literature,cited_by
厚朴,四川中药志,Literature,cited_by
厚朴,本经,Literature,cited_by
厚朴,金匮要略,Literature,cited_by
厚朴,饮片新参,Literature,cited_by
厚朴,本草正,Literature,cited_by
厚朴,别录,Literature,cited_by
厚朴,阴虚液燥者、孕妇慎用厚朴恶泽泻、寒水石、硝石,Contraindication,has_contraindication
佩兰,发表解暑,Efficacy,has_efficacy
佩兰,化湿开胃,Efficacy,has_efficacy
佩兰,化湿药.,Category,belongs_to
佩兰,翟公炮炙论,Literature,cited_by
佩兰,纲目,Literature,cited_by
佩兰,普济方,Literature,cited_by
佩兰,开宝本草,Literature,cited_by
佩兰,本经,Literature,cited_by
佩兰,全国中草药汇编,Literature,cited_by
佩兰,本草经疏,Literature,cited_by
佩兰,时病论,Literature,cited_by
佩兰,青岛中草药手册,Literature,cited_by
佩兰,别录,Literature,cited_by
佩兰,阴虚血燥，胃气虚者慎用,Contraindication,has_contraindication
广藿香,芳香化湿,Efficacy,has_efficacy
广藿香,和胃止呕,Efficacy,has_efficacy
广藿香,"祛暑解表
祛暑解表",Efficacy,has_efficacy
广藿香,"化湿和胃
芳香化浊",Efficacy,has_efficacy
广藿香,和中止呕,Efficacy,has_efficacy
广藿香,发表解暑,Efficacy,has_efficacy
广藿香,化湿药.,Category,belongs_to
广藿香,珍珠囊,Literature,cited_by
广藿香,滇南本草,Literature,cited_by
广藿香,汤液本草,Literature,cited_by
广藿香,本草再新,Literature,cited_by
广藿香,摘玄方,Literature,cited_by
广藿香,圣惠方,Literature,cited_by
广藿香,本草述,Literature,cited_by
广藿香,本草图经,Literature,cited_by
广藿香,江苏中医,Literature,cited_by
广藿香,摘元方,Literature,cited_by
广藿香,别录,Literature,cited_by
广藿香,阴虚者禁用,Contraindication,has_contraindication
藿香,祛暑解表,Efficacy,has_efficacy
藿香,"化湿和胃
祛暑解表",Efficacy,has_efficacy
藿香,"化湿和胃
芳香化浊",Efficacy,has_efficacy
藿香,和中止呕,Efficacy,has_efficacy
藿香,发表解暑,Efficacy,has_efficacy
藿香,理气药,Category,belongs_to
藿香,鸡峰普济方,Literature,cited_by
藿香,包会应验方,Literature,cited_by
藿香,珍珠囊,Literature,cited_by
藿香,滇南本草,Literature,cited_by
藿香,汤液本草,Literature,cited_by
藿香,本草再新,Literature,cited_by
藿香,圣惠方,Literature,cited_by
藿香,本草述,Literature,cited_by
藿香,百一选方,Literature,cited_by
藿香,禹讲师经验方,Literature,cited_by
藿香,本草图经,Literature,cited_by
藿香,局方,Literature,cited_by
藿香,摘元方,Literature,cited_by
藿香,别录,Literature,cited_by
藿香,阴虚、阴虚火旺、邪实便秘者忌用,Contraindication,has_contraindication
砂仁,化湿开胃,Efficacy,has_efficacy
砂仁,温脾止泻,Efficacy,has_efficacy
砂仁,理气、行气调中,Efficacy,has_efficacy
砂仁,和胃醒脾,Efficacy,has_efficacy
砂仁,化湿药.,Category,belongs_to
砂仁,药性论,Literature,cited_by
砂仁,医林纂要,Literature,cited_by
砂仁,纲目,Literature,cited_by
砂仁,珍珠囊,Literature,cited_by
砂仁,直指方,Literature,cited_by
砂仁,小儿卫生总微论方,Literature,cited_by
砂仁,日华子本草,Literature,cited_by
砂仁,古今名医方论,Literature,cited_by
砂仁,本草拾遗,Literature,cited_by
砂仁,疡医大全,Literature,cited_by
砂仁,仁斋直指方,Literature,cited_by
砂仁,济生方,Literature,cited_by
砂仁,本草蒙筌,Literature,cited_by
砂仁,阴虚血燥者慎用,Contraindication,has_contraindication
蟾酥,解毒止痛、开窍醒神,Efficacy,has_efficacy
蟾酥,开窍药.,Category,belongs_to
蟾酥,药性论,Literature,cited_by
蟾酥,纲目,Literature,cited_by
蟾酥,外科大成,Literature,cited_by
蟾酥,普济方,Literature,cited_by
蟾酥,日华子本草,Literature,cited_by
蟾酥,经验广集,Literature,cited_by
蟾酥,圣惠方,Literature,cited_by
蟾酥,医学入门,Literature,cited_by
蟾酥,仁斋直指方,Literature,cited_by
蟾酥,吉林中草药,Literature,cited_by
蟾酥,救生丹,Literature,cited_by
蟾酥,景岳全书,Literature,cited_by
蟾酥,本草衍义,Literature,cited_by
蟾酥,济生方,Literature,cited_by
蟾酥,本草正,Literature,cited_by
蟾酥,有毒，外用时注意不可入目，皮肤接触不慎会致烂肌肉，孕妇慎用,Contraindication,has_contraindication
樟脑,通窍醒神,Efficacy,has_efficacy
樟脑,辟秽利气,Efficacy,has_efficacy
樟脑,消肿止痛,Efficacy,has_efficacy
樟脑,杀虫止痒,Efficacy,has_efficacy
樟脑,开窍药.,Category,belongs_to
樟脑,纲目,Literature,cited_by
樟脑,全国中草药汇编,Literature,cited_by
樟脑,健康报,Literature,cited_by
樟脑,《诸病源侯论·疥侯,Literature,cited_by
樟脑,外科正宗,Literature,cited_by
樟脑,品汇精要,Literature,cited_by
樟脑,有毒，气虚者及孕妇忌服皮肤过敏慎用忌见火,Contraindication,has_contraindication
安息香,开窍清神,Efficacy,has_efficacy
安息香,行气活血,Efficacy,has_efficacy
安息香,止痛,Efficacy,has_efficacy
安息香,开窍药.,Category,belongs_to
安息香,云南,Origin,produced_in
安息香,广西,Origin,produced_in
安息香,广东等地,Origin,produced_in
安息香,全幼心鉴,Literature,cited_by
安息香,奇效良方,Literature,cited_by
安息香,东医宝鉴,Literature,cited_by
安息香,世医得效方,Literature,cited_by
安息香,纲目,Literature,cited_by
安息香,圣济总录,Literature,cited_by
安息香,唐本草,Literature,cited_by
安息香,本草从新,Literature,cited_by
安息香,日华子本草,Literature,cited_by
安息香,本草便读,Literature,cited_by
安息香,圣惠方,Literature,cited_by
安息香,本草述,Literature,cited_by
安息香,医世得效方,Literature,cited_by
安息香,方脉正宗,Literature,cited_by
安息香,海药本草,Literature,cited_by
安息香,中药材手册,Literature,cited_by
安息香,本经逢原,Literature,cited_by
安息香,本草汇言,Literature,cited_by
安息香,阴虚火旺者慎服《本经逢原》：凡气虚少食，阴虚多火者禁用,Contraindication,has_contraindication
麝香,开窍醒神,Efficacy,has_efficacy
麝香,活血通经,Efficacy,has_efficacy
麝香,消肿止痛,Efficacy,has_efficacy
麝香,开窍药.,Category,belongs_to
麝香,四川,Origin,produced_in
麝香,甘肃,Origin,produced_in
麝香,陕西,Origin,produced_in
麝香,湖北,Origin,produced_in
麝香,贵州,Origin,produced_in
麝香,本草备要,Literature,cited_by
麝香,魏氏家藏方,Literature,cited_by
麝香,药性论,Literature,cited_by
麝香,古今录验方,Literature,cited_by
麝香,纲目,Literature,cited_by
麝香,圣济总录,Literature,cited_by
麝香,伤科补要,Literature,cited_by
麝香,日华子本草,Literature,cited_by
麝香,本草经集注,Literature,cited_by
麝香,圣惠方,Literature,cited_by
麝香,医钞类编,Literature,cited_by
麝香,仁斋直指方,Literature,cited_by
麝香,济生方,Literature,cited_by
麝香,本草正,Literature,cited_by
麝香,别录,Literature,cited_by
麝香,虚脱证禁用；本品无论内服或外用均能堕胎，故孕妇禁用长期大量使用麝香可能会出现头痛、恶心等,Contraindication,has_contraindication
九节菖蒲,开窍化痰,Efficacy,has_efficacy
九节菖蒲,醒脾安神,Efficacy,has_efficacy
九节菖蒲,开窍药.,Category,belongs_to
九节菖蒲,山西南部,Origin,produced_in
九节菖蒲,河南西部,Origin,produced_in
九节菖蒲,湖北西北部,Origin,produced_in
九节菖蒲,陕西南部,Origin,produced_in
九节菖蒲,中药志,Literature,cited_by
九节菖蒲,甘肃中草药手册,Literature,cited_by
